Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2023/7/6,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27,23.3,80,101000,0,0,439,0,0,0,0,0,0,0,350,1,9,9,9.5,3505,9,'999999999,469,0,0,88,999,0,1
2023/7/6,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,24.4,88,101000,0,0,437,0,0,0,0,0,0,0,70,2.1,9,9,6.8,2286,9,'999999999,509,0,0,88,999,1,1
2023/7/6,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,24,89,101100,137,1272,446,44,58,38,4726,0,4083,163,70,2.1,10,10,7,4500,9,'999999999,500,0,0,88,999,0,1
2023/7/6,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,23.9,88,101100,433,1321,446,150,81,124,16535,3496,13680,606,50,2.6,10,10,8.5,4572,9,'999999999,490,0,0,88,999,0,1
2023/7/6,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,23,84,101200,711,1321,445,209,20,198,23012,2101,27727,770,50,2.6,10,10,10,4877,9,'999999999,459,0,0,88,999,0,1
2023/7/6,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.5,23.4,78,101100,942,1321,454,213,10,206,23435,1052,27512,859,330,1,10,10,12,4800,9,'999999999,480,0,0,88,999,0,1
2023/7/6,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.6,23,72,101100,1110,1321,460,317,26,295,36985,1720,34637,1713,200,1,10,10,10,3200,9,'999999999,459,0,0,88,999,0.1,1
2023/7/6,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.7,22,63,101100,1203,1321,466,258,2,256,28002,244,31991,1578,50,1.5,10,10,10,4572,9,'999999999,430,0,0,88,999,0.1,1
2023/7/6,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.2,22.3,66,101100,1215,1321,463,236,1,235,25725,127,29473,1500,50,2.1,10,10,16,4800,9,'999999999,440,0,0,88,999,0,1
2023/7/6,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.1,22.9,69,101000,1145,1321,451,350,22,331,37895,2342,41206,1773,60,2.6,9,9,10,4877,9,'999999999,459,0,0,88,999,0,1
2023/7/6,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.7,22.1,68,100900,998,1321,447,206,2,205,22582,211,27090,894,80,2.6,9,9,10,4724,9,'999999999,440,0,0,88,999,0,1
2023/7/6,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.2,22.5,71,100900,784,1321,445,195,7,191,21426,691,26429,749,100,2.6,9,9,16,7800,9,'999999999,450,0,0,88,999,0,1
2023/7/6,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.7,22.7,74,100900,517,1321,442,123,7,121,13703,664,17867,473,90,3.1,9,9,10,6706,9,'999999999,450,0,0,88,999,0,1
2023/7/6,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.6,23,76,100900,219,1321,442,65,64,54,7132,64,5983,244,80,1,9,9,10,6553,9,'999999999,459,0,0,88,999,0,1
2023/7/6,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.1,23,78,100900,6,263,439,1,4,1,161,0,159,5,110,2.6,9,9,12,4800,9,'999999999,459,0,0,88,999,0,1
2023/7/6,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.7,23,80,101000,0,0,437,0,0,0,0,0,0,0,60,1,9,9,10,8737,9,'999999999,459,0,0,88,999,0,1
2023/7/6,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,23,84,101000,0,0,432,0,0,0,0,0,0,0,170,0,9,9,10,9144,9,'999999999,459,0,0,88,999,0,1
2023/7/6,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.6,23.1,81,101100,0,0,436,0,0,0,0,0,0,0,170,1,9,9,12,5100,9,'999999999,469,0,0,88,999,0,1
2023/7/6,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,22.7,80,101100,0,0,435,0,0,0,0,0,0,0,200,1,9,9,10,5486,9,'999999999,450,0,0,88,999,0,1
2023/7/7,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.7,22.4,77,101100,0,0,436,0,0,0,0,0,0,0,180,1,9,9,10,7315,9,'999999999,450,0,0,88,999,0,1
2023/7/7,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.2,22.6,81,101100,0,0,433,0,0,0,0,0,0,0,160,1,9,9,12,9000,9,'999999999,450,0,0,88,999,0,1
2023/7/7,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,23.5,86,101100,0,0,433,0,0,0,0,0,0,0,150,0.3,9,9,10,5029,9,'999999999,480,0,0,88,999,0,1
2023/7/7,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27,23.2,80,101000,0,0,439,0,0,0,0,0,0,0,150,2.1,9,9,10,4877,9,'999999999,469,0,0,88,999,0,1
2023/7/7,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27,23.1,79,101100,0,0,438,0,0,0,0,0,0,0,180,1,9,9,6,4800,9,'999999999,469,0,0,88,999,0,1
2023/7/7,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.6,23.1,81,101000,0,0,436,0,0,0,0,0,0,0,180,1,9,9,8.5,4877,9,'999999999,469,0,0,88,999,0,1
2023/7/7,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27,22.6,77,101100,0,0,438,0,0,0,0,0,0,0,190,1,9,9,9.5,4877,9,'999999999,450,0,0,88,999,0,1
2023/7/7,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.7,23.5,78,101100,136,1269,443,43,53,37,4643,0,4066,162,200,1.5,9,9,10,9000,9,'999999999,480,0,0,88,999,0,1
2023/7/7,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.7,23.6,74,101100,432,1321,449,200,189,138,21785,8941,15120,676,170,4.1,9,9,10,5029,9,'999999999,480,0,0,88,999,0,1
2023/7/7,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.5,23.8,71,101100,711,1321,454,366,234,241,40589,15651,26814,1296,180,3.6,9,9,10,4877,9,'999999999,490,0,0,88,999,0,1
2023/7/7,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.5,23.6,71,101100,942,1321,454,525,249,348,58887,18771,39215,1986,190,3.1,9,9,14,9000,9,'999999999,480,0,0,88,999,0,1
2023/7/7,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.2,23.9,65,101100,1110,1321,465,732,490,320,84688,32737,37273,1857,210,2.6,9,9,10,2774,9,'999999999,490,0,0,88,999,0,1
2023/7/7,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.7,23.5,62,101100,1203,1321,467,828,563,315,97256,36445,37276,1796,230,2.1,9,9,10,4907,9,'999999999,480,0,0,88,999,0,1
2023/7/7,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.7,23.8,63,101000,1216,1321,468,886,698,244,106259,40019,29412,1380,210,2.6,9,9,16,9000,9,'999999999,490,0,0,88,999,0,1
2023/7/7,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.2,23,62,100900,1146,1321,463,635,256,413,72497,19606,47444,2387,210,3.6,9,9,10,9144,9,'999999999,459,0,0,88,999,1,1
2023/7/7,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.5,23.6,67,100900,999,1321,460,565,261,368,63603,19720,41706,2122,150,3.6,9,9,10,4846,9,'999999999,480,0,0,88,999,1,1
2023/7/7,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.7,23.1,91,101000,785,1321,437,411,213,284,45570,15513,31692,1563,300,3.6,10,10,1.5,480,9,'999999999,469,0,0,88,999,12,1
2023/7/7,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.2,23.4,90,100900,518,1321,428,207,110,164,22746,6067,18105,829,360,1,9,9,6,503,9,'999999999,480,0,0,88,999,7,1
2023/7/7,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.6,23.7,84,101000,220,1321,437,74,97,58,8111,201,6380,262,60,1.5,9,9,9,3002,9,'999999999,490,0,0,88,999,7,1
2023/7/7,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.1,23.5,86,101000,7,266,434,1,1,1,161,0,160,5,60,1.5,9,9,10,3200,9,'999999999,480,0,0,88,999,0.1,1
2023/7/7,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.2,23.8,87,101100,0,0,435,0,0,0,0,0,0,0,80,3.1,9,9,10,2895,9,'999999999,490,0,0,88,999,0.1,1
2023/7/7,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,23.9,88,101200,0,0,434,0,0,0,0,0,0,0,320,1,9,9,10,4877,9,'999999999,490,0,0,88,999,0,1
2023/7/7,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25,24,94,101200,0,0,428,0,0,0,0,0,0,0,30,0.5,9,9,9,4877,9,'999999999,500,0,0,88,999,0,1
2023/7/7,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.2,24.3,89,101200,0,0,435,0,0,0,0,0,0,0,30,1.5,9,9,9,4877,9,'999999999,509,0,0,88,999,0,1
2023/7/8,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,23.5,86,101100,0,0,433,0,0,0,0,0,0,0,180,1,9,9,9.5,4724,9,'999999999,480,0,0,88,999,0,1
2023/7/8,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.2,22.7,81,101100,0,0,433,0,0,0,0,0,0,0,180,1,9,9,10,4500,9,'999999999,450,0,0,88,999,0,1
2023/7/8,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,23.1,84,101100,0,0,433,0,0,0,0,0,0,0,280,1,9,9,10,4572,9,'999999999,469,0,0,88,999,0,1
2023/7/8,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.2,23.3,84,101000,0,0,434,0,0,0,0,0,0,0,220,1,9,9,10,4572,9,'999999999,469,0,0,88,999,0,1
2023/7/8,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,23.3,85,101000,0,0,433,0,0,0,0,0,0,0,200,1,9,9,10,4500,9,'999999999,469,0,0,88,999,0,1
2023/7/8,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.2,23.5,85,101000,0,0,434,0,0,0,0,0,0,0,80,1,9,9,10,4572,9,'999999999,480,0,0,88,999,0,1
2023/7/8,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,23.7,85,101000,0,0,436,0,0,0,0,0,0,0,70,1,9,9,10,4572,9,'999999999,490,0,0,88,999,0,1
2023/7/8,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.2,24.3,84,101100,136,1267,441,49,102,38,5274,0,4158,166,70,1,9,9,16,9000,9,'999999999,509,0,0,88,999,0,1
2023/7/8,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,24.3,76,101100,432,1321,452,241,380,116,26575,15425,12916,570,210,1.5,9,9,10,9144,9,'999999999,509,0,0,88,999,0,1
2023/7/8,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.6,24.8,75,101100,710,1321,456,442,472,188,49885,26904,21353,1014,200,3.6,9,9,10,9144,9,'999999999,530,0,0,88,999,0,1
2023/7/8,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.2,24.2,70,101100,942,1321,459,598,452,275,68192,29661,31578,1571,190,4.1,9,9,14,5400,9,'999999999,500,0,0,88,999,0,1
2023/7/8,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.5,24.7,71,101100,1110,1321,461,541,174,395,61554,12752,45211,2292,240,2.1,9,9,10,6858,9,'999999999,519,0,0,88,999,0,1
2023/7/8,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.5,24.4,66,101000,1204,1321,467,649,263,410,74624,18980,47420,2332,200,3.1,9,9,10,4877,9,'999999999,509,0,0,88,999,0.1,1
2023/7/8,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.7,22.8,59,101000,1217,1321,466,567,260,328,66612,17334,38757,1856,200,4.1,9,9,14,9000,9,'999999999,459,0,0,88,999,0.1,1
2023/7/8,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.7,22.8,59,100900,1147,1321,466,744,470,335,86318,32471,39196,1940,220,3.6,9,9,10,4877,9,'999999999,459,0,0,88,999,0.1,1
2023/7/8,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.2,23.2,66,100800,1000,1321,458,639,459,292,73403,31062,33699,1683,220,3.1,9,9,10,2896,9,'999999999,469,0,0,88,999,0.1,1
2023/7/8,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.5,23.6,71,100900,786,1321,454,421,311,236,47372,20189,26700,1298,160,4.6,9,9,14,5334,9,'999999999,480,0,0,88,999,0.1,1
2023/7/8,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.2,23.8,73,100900,519,1321,452,80,5,78,9004,489,11772,304,160,4.6,9,9,10,5486,9,'999999999,490,0,0,88,999,0.1,1
2023/7/8,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,23.9,74,100900,220,1321,451,51,67,39,5699,0,4442,177,160,6.2,9,9,10,5486,9,'999999999,490,0,0,88,999,0.1,1
2023/7/8,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,23.4,72,100900,7,269,451,1,2,1,172,0,171,6,170,4.1,9,9,14,5486,9,'999999999,480,0,0,88,999,0.1,1
2023/7/8,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.2,24.4,75,101000,0,0,453,0,0,0,0,0,0,0,160,6.2,9,9,10,6858,9,'999999999,509,0,0,88,999,0.1,1
2023/7/8,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.2,24.2,74,101100,0,0,453,0,0,0,0,0,0,0,160,4.6,9,9,10,6401,9,'999999999,500,0,0,88,999,0.1,1
2023/7/8,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.7,24.7,79,101100,0,0,451,0,0,0,0,0,0,0,180,3.6,9,9,12,4800,9,'999999999,519,0,0,88,999,0.1,1
2023/7/8,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.7,24.8,79,101000,0,0,451,0,0,0,0,0,0,0,160,3.6,9,9,10,6553,9,'999999999,530,0,0,88,999,0.1,1
2023/7/9,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.7,24.5,78,101000,0,0,450,0,0,0,0,0,0,0,160,3.6,9,9,10,8230,9,'999999999,519,0,0,88,999,0.1,1
2023/7/9,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,24.3,76,101000,0,0,452,0,0,0,0,0,0,0,140,4.1,9,9,12,4800,9,'999999999,509,0,0,88,999,0.1,1
2023/7/9,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.6,24.5,79,100900,0,0,450,0,0,0,0,0,0,0,160,4.6,9,9,10,4724,9,'999999999,519,0,0,88,999,0.1,1
2023/7/9,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.5,24.4,79,100900,0,0,449,0,0,0,0,0,0,0,170,3.6,9,9,10,4572,9,'999999999,509,0,0,88,999,0.1,1
2023/7/9,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.2,24.2,79,100900,0,0,447,0,0,0,0,0,0,0,180,3.1,9,9,12,4500,9,'999999999,500,0,0,88,999,0.1,1
2023/7/9,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.1,24.4,80,100900,0,0,447,0,0,0,0,0,0,0,210,1,9,9,10,9144,9,'999999999,509,0,0,88,999,0.1,1
2023/7/9,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.1,24.3,80,100900,0,0,447,0,0,0,0,0,0,0,190,1.5,9,9,10,9144,9,'999999999,509,0,0,88,999,0.1,1
2023/7/9,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,24.7,78,101000,135,1264,452,50,116,38,5419,0,4157,166,190,1,9,9,14,9000,9,'999999999,519,0,0,88,999,0.1,1
2023/7/9,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.1,24.5,76,101000,431,1321,453,247,424,109,27437,16211,12115,532,180,3.6,9,9,10,9144,9,'999999999,519,0,0,88,999,0.1,1
2023/7/9,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.5,24.4,70,101000,710,1321,461,470,594,150,54039,30712,17383,811,160,3.1,9,9,10,9144,9,'999999999,509,0,0,88,999,0.1,1
2023/7/9,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.7,23.8,67,101000,942,1321,461,664,684,176,78505,37152,20924,1006,160,2.6,9,9,15,9000,9,'999999999,490,0,0,88,999,0.1,1
2023/7/9,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.5,23.2,61,100900,1111,1321,465,806,724,197,96967,40072,23837,1144,130,3.6,9,9,10,4846,9,'999999999,469,0,0,88,999,0.1,1
2023/7/9,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.2,23.4,90,100900,1205,1321,428,392,130,274,46616,7912,32767,1560,220,5.7,9,9,9,533,9,'999999999,480,0,0,88,999,10,1
2023/7/9,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.2,23.6,91,100900,1218,1321,441,420,55,370,48858,3807,43279,2092,220,2.1,10,10,3,1200,9,'999999999,480,0,0,88,999,0.2,1
2023/7/9,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.5,24,81,100800,1148,1321,443,732,407,378,84007,29049,43739,2187,360,1.5,9,9,8,4541,9,'999999999,500,0,0,88,999,0.2,1
2023/7/9,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,24.2,75,100700,1001,1321,452,658,494,284,75595,32157,32787,1636,320,1.5,9,9,10,8534,9,'999999999,500,0,0,88,999,0.2,1
2023/7/9,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.6,25,76,100700,787,1321,456,392,164,294,43231,11630,32672,1620,50,1,9,9,10,8400,9,'999999999,530,0,0,88,999,0.2,1
2023/7/9,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.1,24.6,81,100800,521,1321,447,242,176,173,26463,9753,18966,874,40,1.5,9,9,10,914,9,'999999999,519,0,0,88,999,0.2,1
2023/7/9,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.2,24.5,85,100800,221,1321,441,88,128,66,9474,651,7187,298,90,2.6,9,9,10,5029,9,'999999999,519,0,0,88,999,1,1
2023/7/9,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.7,24.8,89,100900,7,272,439,1,1,1,161,0,160,5,340,1,9,9,12,9000,9,'999999999,530,0,0,88,999,0,1
2023/7/9,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.2,24.3,84,100900,0,0,441,0,0,0,0,0,0,0,170,2.1,9,9,10,9144,9,'999999999,509,0,0,88,999,0,1
2023/7/9,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.6,24.3,82,100900,0,0,444,0,0,0,0,0,0,0,150,2.6,9,9,10,9144,9,'999999999,509,0,0,88,999,0,1
2023/7/9,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.7,24.5,88,101000,0,0,439,0,0,0,0,0,0,0,220,0.5,9,9,10,9000,9,'999999999,519,0,0,88,999,0,1
2023/7/9,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28,24.3,80,101000,0,0,446,0,0,0,0,0,0,0,140,2.1,9,9,10,5334,9,'999999999,509,0,0,88,999,0,1
2023/7/10,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.7,24.8,89,101000,0,0,439,0,0,0,0,0,0,0,90,1,9,9,10,5486,9,'999999999,530,0,0,88,999,0,1
2023/7/10,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.6,24.9,90,100900,0,0,438,0,0,0,0,0,0,0,60,1,9,9,8,9000,9,'999999999,530,0,0,88,999,0,1
2023/7/10,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.6,24.7,89,100900,0,0,438,0,0,0,0,0,0,0,60,1,9,9,8,9144,9,'999999999,519,0,0,88,999,0,1
2023/7/10,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,24.6,89,100800,0,0,438,0,0,0,0,0,0,0,80,1,9,9,8,9144,9,'999999999,519,0,0,88,999,0,1
2023/7/10,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,24.7,90,100800,0,0,438,0,0,0,0,0,0,0,30,1,9,9,8,9000,9,'999999999,519,0,0,88,999,0,1
2023/7/10,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.7,24.7,89,100900,0,0,439,0,0,0,0,0,0,0,230,1,9,9,8.5,6858,9,'999999999,519,0,0,88,999,0,1
2023/7/10,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,24.7,90,100900,0,0,438,0,0,0,0,0,0,0,70,1,9,9,6.8,9144,9,'999999999,519,0,0,88,999,0,1
2023/7/10,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.2,24.6,86,101000,135,1263,442,50,120,38,5433,0,4124,165,10,1,9,9,6,9000,9,'999999999,519,0,0,88,999,0.7,1
2023/7/10,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.7,24.6,83,101000,431,1321,445,247,431,106,27430,16101,11840,519,10,1.5,9,9,6.5,5791,9,'999999999,519,0,0,88,999,0.7,1
2023/7/10,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.2,24.7,72,101000,710,1321,460,441,494,175,50040,27227,19953,942,30,1.5,9,9,8.5,1805,9,'999999999,519,0,0,88,999,0.7,1
2023/7/10,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.6,24.1,72,101000,943,1321,455,299,45,266,34167,2917,30670,1522,250,1.5,9,9,10,540,9,'999999999,500,0,0,88,999,0.7,1
2023/7/10,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.7,25.2,86,101000,1112,1321,445,59,0,59,6780,0,8208,297,320,2.1,9,9,5.5,495,9,'999999999,540,0,0,88,999,1,1
2023/7/10,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.5,23.6,89,101000,1206,1321,430,288,54,238,34592,3124,28788,1356,220,2.1,9,9,8.5,510,9,'999999999,480,0,0,88,999,6,1
2023/7/10,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,23.9,86,100900,1219,1321,437,723,426,331,84780,27761,39032,1870,190,1,9,9,10,2850,9,'999999999,490,0,0,88,999,0,1
2023/7/10,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.1,23,70,100800,1149,1321,451,774,563,284,91012,35837,33606,1641,230,1.5,9,9,10,5182,9,'999999999,459,0,0,88,999,0,1
